440_103;103;01.01.2020 00:00:00;274.726
440_103;103;01.02.2020 00:00:00;260.886
440_103;103;01.03.2020 00:00:00;300.339
440_103;103;01.04.2020 00:00:00;263.558
440_103;103;01.05.2020 00:00:00;251.095
440_103;103;01.06.2020 00:00:00;176.392
440_103;103;01.07.2020 00:00:00;208.979
440_103;103;01.08.2020 00:00:00;195.556
440_103;103;01.09.2020 00:00:00;194.091
440_103;103;01.10.2020 00:00:00;188.507
440_103;103;01.11.2020 00:00:00;176.642
440_103;103;01.12.2020 00:00:00;179.733
440_103;103;01.01.2021 00:00:00;186.671
440_103;103;01.02.2021 00:00:00;155.314
440_103;103;01.03.2021 00:00:00;175.478
440_103;103;01.04.2021 00:00:00;169.040
440_103;103;01.05.2021 00:00:00;170.121
440_103;103;01.06.2021 00:00:00;129.509
440_103;103;01.07.2021 00:00:00;195.085
440_103;103;01.08.2021 00:00:00;187.164
440_104;104;01.04.2015 00:00:00;0.000
440_104;104;01.05.2015 00:00:00;366.081
440_104;104;01.06.2015 00:00:00;666.482
440_104;104;01.07.2015 00:00:00;586.849
440_104;104;01.08.2015 00:00:00;551.129
440_104;104;01.09.2015 00:00:00;438.918
440_104;104;01.10.2015 00:00:00;290.127
440_104;104;01.11.2015 00:00:00;380.085
440_104;104;01.12.2015 00:00:00;390.712
440_104;104;01.01.2016 00:00:00;459.641
440_104;104;01.02.2016 00:00:00;448.316
440_104;104;01.03.2016 00:00:00;492.316
440_104;104;01.04.2016 00:00:00;485.275
440_104;104;01.05.2016 00:00:00;517.322
440_104;104;01.06.2016 00:00:00;438.681
440_104;104;01.07.2016 00:00:00;425.117
440_104;104;01.08.2016 00:00:00;427.840
440_104;104;01.09.2016 00:00:00;405.982
440_104;104;01.10.2016 00:00:00;394.979
440_104;104;01.11.2016 00:00:00;260.649
440_104;104;01.12.2016 00:00:00;225.653
440_104;104;01.01.2017 00:00:00;210.671
440_104;104;01.02.2017 00:00:00;167.485
440_104;104;01.03.2017 00:00:00;161.288
440_104;104;01.04.2017 00:00:00;134.698
440_104;104;01.05.2017 00:00:00;143.982
440_104;104;01.06.2017 00:00:00;144.672
440_104;104;01.07.2017 00:00:00;148.179
440_104;104;01.08.2017 00:00:00;161.251
440_104;104;01.09.2017 00:00:00;121.975
440_104;104;01.10.2017 00:00:00;145.165
440_104;104;01.11.2017 00:00:00;125.403
440_104;104;01.12.2017 00:00:00;124.862
440_104;104;01.01.2018 00:00:00;130.126
440_104;104;01.02.2018 00:00:00;108.303
440_104;104;01.03.2018 00:00:00;117.133
440_104;104;01.04.2018 00:00:00;112.303
440_104;104;01.05.2018 00:00:00;245.857
440_104;104;01.06.2018 00:00:00;230.396
440_104;104;01.07.2018 00:00:00;226.145
440_104;104;01.08.2018 00:00:00;223.341
440_104;104;01.09.2018 00:00:00;177.743
440_104;104;01.10.2018 00:00:00;93.043
440_104;104;01.11.2018 00:00:00;93.260
440_104;104;01.12.2018 00:00:00;65.332
440_104;104;01.01.2019 00:00:00;56.195
440_104;104;01.02.2019 00:00:00;41.681
440_104;104;01.03.2019 00:00:00;57.653
440_104;104;01.04.2019 00:00:00;76.254
440_104;104;01.05.2019 00:00:00;118.267
440_104;104;01.06.2019 00:00:00;132.886
440_104;104;01.07.2019 00:00:00;158.890
440_104;104;01.08.2019 00:00:00;151.908
440_104;104;01.09.2019 00:00:00;145.732
440_104;104;01.10.2019 00:00:00;150.282
440_104;104;01.11.2019 00:00:00;164.887
440_104;104;01.12.2019 00:00:00;173.439
440_104;104;01.01.2020 00:00:00;163.040
440_104;104;01.02.2020 00:00:00;161.819
440_104;104;01.03.2020 00:00:00;190.060
440_104;104;01.04.2020 00:00:00;165.132
440_104;104;01.05.2020 00:00:00;153.533
440_104;104;01.06.2020 00:00:00;146.339
440_104;104;01.07.2020 00:00:00;150.826
440_104;104;01.08.2020 00:00:00;151.549
440_104;104;01.09.2020 00:00:00;109.191
440_104;104;01.10.2020 00:00:00;109.188
440_104;104;01.11.2020 00:00:00;101.682
440_104;104;01.12.2020 00:00:00;103.782
440_104;104;01.01.2021 00:00:00;112.854
440_104;104;01.02.2021 00:00:00;96.311
440_104;104;01.03.2021 00:00:00;102.520
440_104;104;01.04.2021 00:00:00;100.553
440_104;104;01.05.2021 00:00:00;94.452
440_104;104;01.06.2021 00:00:00;86.911
440_104;104;01.07.2021 00:00:00;92.200
440_104;104;01.08.2021 00:00:00;61.079
440_105;105;01.04.2015 00:00:00;18.421
440_105;105;01.05.2015 00:00:00;1 089.376
440_105;105;01.06.2015 00:00:00;1 038.936
440_105;105;01.07.2015 00:00:00;1 002.240
440_105;105;01.08.2015 00:00:00;1 054.136
440_105;105;01.09.2015 00:00:00;951.597
440_105;105;01.10.2015 00:00:00;843.648
440_105;105;01.11.2015 00:00:00;772.839
440_105;105;01.12.2015 00:00:00;801.875
440_105;105;01.01.2016 00:00:00;906.523
440_105;105;01.02.2016 00:00:00;905.942
440_105;105;01.03.2016 00:00:00;1 036.840
440_105;105;01.04.2016 00:00:00;957.756
440_105;105;01.05.2016 00:00:00;1 033.875
440_105;105;01.06.2016 00:00:00;1 024.745
440_105;105;01.07.2016 00:00:00;1 083.946
440_105;105;01.08.2016 00:00:00;1 021.361
440_105;105;01.09.2016 00:00:00;1 010.536
440_105;105;01.10.2016 00:00:00;1 058.754
440_105;105;01.11.2016 00:00:00;984.738
440_105;105;01.12.2016 00:00:00;953.699
440_105;105;01.01.2017 00:00:00;711.984
440_105;105;01.02.2017 00:00:00;570.847
440_105;105;01.03.2017 00:00:00;531.120
440_105;105;01.04.2017 00:00:00;480.043
440_105;105;01.05.2017 00:00:00;397.423
440_105;105;01.06.2017 00:00:00;358.778
440_105;105;01.07.2017 00:00:00;348.394
440_105;105;01.08.2017 00:00:00;364.701
